net,length_um
_03202_,13.5
_03499_,13.5
_05417_,13.5
regfile.registers\[25\]\[22\],13.5
net1323,13.5
_03777_,13.48
_00636_,13.465
_01297_,13.465
_01396_,13.465
_00288_,13.46
_01605_,13.46
_01818_,13.44
_05312_,13.43
regfile.registers\[18\]\[8\],13.43
regfile.registers\[25\]\[4\],13.43
_01535_,13.42
_01579_,13.42
_01808_,13.42
_04245_,13.42
_04782_,13.42
_06070_,13.42
dmem_rdata[28],13.42
regfile.registers\[21\]\[9\],13.42
regfile.registers\[26\]\[27\],13.41
_00307_,13.4
_04912_,13.4
_05169_,13.39
_04319_,13.38
_04948_,13.38
regfile.registers\[20\]\[22\],13.38
_01089_,13.365
_04814_,13.36
_05200_,13.36
_03364_,13.34
_04325_,13.34
_05657_,13.34
_05884_,13.34
regfile.registers\[11\]\[25\],13.34
regfile.registers\[13\]\[24\],13.34
regfile.registers\[20\]\[13\],13.34
regfile.registers\[4\]\[21\],13.32
net643,13.32
regfile.registers\[0\]\[6\],13.31
_02294_,13.3
_02877_,13.3
_03346_,13.3
net420,13.3
net581,13.3
_00309_,13.28
_04816_,13.28
regfile.registers\[18\]\[14\],13.28
regfile.registers\[30\]\[8\],13.27
_01110_,13.265
_02346_,13.26
_03186_,13.26
_03280_,13.26
_06023_,13.26
_02551_,13.25
_04926_,13.24
_05858_,13.24
_04166_,13.22
regfile.registers\[20\]\[24\],13.22
_02982_,13.2
regfile.registers\[12\]\[14\],13.2
_01115_,13.195
_03075_,13.18
_04826_,13.18
_01859_,13.16
_02683_,13.16
_04044_,13.16
dmem_rdata[29],13.16
regfile.registers\[30\]\[29\],13.16
net806,13.16
_02849_,13.14
_04563_,13.14
_05001_,13.14
regfile.registers\[11\]\[8\],13.14
regfile.registers\[30\]\[6\],13.14
regfile.registers\[31\]\[6\],13.14
net1193,13.14
regfile.registers\[26\]\[18\],13.13
_00459_,13.125
_01139_,13.125
_00278_,13.12
_02018_,13.12
_03816_,13.12
_03860_,13.12
_04424_,13.12
_05144_,13.12
net210,13.12
_04947_,13.105
_05096_,13.1
_06091_,13.1
regfile.registers\[8\]\[7\],13.1
net959,13.1
_00013_,13.085
_01459_,13.085
_02071_,13.08
_04535_,13.08
_05864_,13.08
alu_out_wb\[22\],13.08
net1095,13.08
_00109_,13.065
_00193_,13.065
dmem_addr[9],13.06
dmem_wdata[28],13.06
_00246_,13.045
_00253_,13.045
_02944_,13.04
_03376_,13.04
_03382_,13.04
_03645_,13.04
_03766_,13.04
_03865_,13.04
_03902_,13.04
_04263_,13.04
_04538_,13.04
_05868_,13.04
_02303_,13.02
_02477_,13.02
_05120_,13.02
regfile.registers\[25\]\[26\],13.02
regfile.registers\[14\]\[21\],13.005
_00271_,13
_03316_,13
_03728_,13
_05101_,13
pc_plus_4_id\[30\],13
regfile.registers\[4\]\[12\],13
regfile.registers\[9\]\[12\],13
_01844_,12.98
_05206_,12.98
_05735_,12.98
_02973_,12.96
_03854_,12.96
_04428_,12.96
_06225_,12.96
_00617_,12.945
_02218_,12.94
_03369_,12.94
_03885_,12.92
_04342_,12.92
_05259_,12.92
_05724_,12.92
regfile.registers\[8\]\[4\],12.92
net231,12.92
net599,12.92
_00363_,12.9
_00746_,12.9
_04896_,12.9
_00846_,12.885
_01257_,12.885
_02592_,12.88
_03874_,12.88
_04367_,12.88
regfile.registers\[28\]\[27\],12.88
regfile.registers\[29\]\[2\],12.88
_00735_,12.865
_05416_,12.86
mem_data_wb\[0\],12.86
net616,12.86
regfile.registers\[5\]\[12\],12.83
_00206_,12.825
net858,12.82
_04032_,12.815
regfile.registers\[26\]\[24\],12.815
regfile.registers\[2\]\[11\],12.815
_02254_,12.8
_06063_,12.8
net942,12.8
_00837_,12.785
_03564_,12.78
_05050_,12.78
_02241_,12.76
_03876_,12.76
_05288_,12.76
_05607_,12.76
pc_plus_4_wb\[11\],12.76
net1244,12.76
_00273_,12.74
_01907_,12.74
_04141_,12.74
_04414_,12.74
_04952_,12.74
net417,12.74
_05338_,12.72
imem_data[15],12.72
imem_data[24],12.72
_01156_,12.705
_02075_,12.7
_02353_,12.7
_04547_,12.68
_00018_,12.665
_01846_,12.66
_02437_,12.66
_03820_,12.66
regfile.registers\[25\]\[5\],12.66
net1051,12.66
_03110_,12.64
_03652_,12.64
_05155_,12.64
pc_plus_4_id\[15\],12.64
regfile.registers\[13\]\[30\],12.64
net1319,12.64
_00015_,12.625
_00583_,12.625
_01609_,12.62
_04584_,12.62
dmem_addr[16],12.62
dmem_addr[27],12.62
dmem_wdata[23],12.62
net791,12.62
net918,12.62
_01199_,12.585
_00497_,12.58
_06232_,12.58
net699,12.58
net971,12.58
net1040,12.58
regfile.registers\[2\]\[30\],12.575
_00277_,12.56
_01929_,12.56
_05368_,12.56
regfile.registers\[28\]\[8\],12.56
_00442_,12.545
_00477_,12.54
_01594_,12.54
_02492_,12.54
_03553_,12.54
_04953_,12.54
_01054_,12.525
_02968_,12.52
dmem_rdata[25],12.52
_01363_,12.505
_01971_,12.5
_02308_,12.5
_03711_,12.5
_03886_,12.5
_05191_,12.5
_06034_,12.5
_06095_,12.5
net517,12.5
net675,12.5
_04901_,12.49
_00680_,12.485
_03450_,12.48
_02801_,12.47
_04607_,12.46
regfile.registers\[3\]\[22\],12.46
_02257_,12.44
_04931_,12.44
_02652_,12.42
_03271_,12.42
_04841_,12.42
_05059_,12.42
_05702_,12.42
pc_plus_4_wb\[10\],12.42
regfile.registers\[21\]\[26\],12.42
regfile.registers\[4\]\[3\],12.42
_01313_,12.4
_01409_,12.4
_03095_,12.4
_01898_,12.38
_06036_,12.38
dmem_rdata[15],12.38
regfile.registers\[19\]\[11\],12.38
_00012_,12.365
_01866_,12.36
_02929_,12.36
_04369_,12.36
_04586_,12.36
_02155_,12.34
_02486_,12.34
_02512_,12.34
_05839_,12.34
regfile.registers\[15\]\[30\],12.34
_00757_,12.335
_01397_,12.325
net820,12.325
regfile.registers\[15\]\[2\],12.3
regfile.registers\[21\]\[8\],12.3
_00136_,12.295
_01436_,12.28
_01733_,12.28
net477,12.28
net1187,12.28
_00979_,12.245
_03855_,12.24
net1083,12.24
_00011_,12.225
regfile.registers\[26\]\[8\],12.225
_02079_,12.22
_03115_,12.22
_05314_,12.22
pc_plus_4_id\[31\],12.22
_00203_,12.205
_00469_,12.205
_00683_,12.205
_00527_,12.2
_03887_,12.2
regfile.registers\[25\]\[25\],12.2
net919,12.2
_03437_,12.19
_04082_,12.185
_05302_,12.185
_05966_,12.18
dmem_addr[28],12.18
regfile.registers\[17\]\[31\],12.18
regfile.registers\[27\]\[5\],12.18
_01311_,12.165
_00321_,12.16
_03569_,12.16
_04542_,12.16
_05819_,12.16
dmem_addr[0],12.16
dmem_addr[12],12.16
dmem_addr[23],12.16
_00371_,12.145
_00707_,12.145
_05089_,12.14
regfile.registers\[19\]\[0\],12.13
_00765_,12.125
regfile.registers\[13\]\[15\],12.12
net1084,12.12
_00813_,12.105
_04900_,12.1
regfile.registers\[14\]\[12\],12.095
_02604_,12.08
_02744_,12.08
_03658_,12.08
_03666_,12.08
_03832_,12.08
_04799_,12.08
_04993_,12.08
clknet_leaf_54_clk,12.08
net613,12.08
_00137_,12.06
_01108_,12.06
_03093_,12.06
net1185,12.06
_03189_,12.04
_03823_,12.04
_03862_,12.04
_04996_,12.04
_05097_,12.04
_05480_,12.04
_06233_,12.04
dmem_rdata[4],12.04
net441,12.04
net992,12.04
_00181_,12.02
_03609_,12.02
_04847_,12.015
_01309_,12.005
_01450_,12
_05149_,12
regfile.registers\[1\]\[3\],12
regfile.registers\[9\]\[2\],12
regfile.registers\[30\]\[20\],11.99
_00238_,11.98
_04465_,11.98
_04486_,11.98
net1211,11.98
_00594_,11.96
_01864_,11.96
_03879_,11.96
regfile.registers\[21\]\[14\],11.96
regfile.registers\[25\]\[30\],11.96
_01290_,11.945
_05317_,11.94
_05579_,11.94
net712,11.94
_03294_,11.92
_03344_,11.92
_04898_,11.92
_05027_,11.92
net677,11.92
net1192,11.92
_01325_,11.905
_04608_,11.9
_03460_,11.88
_06126_,11.88
regfile.registers\[11\]\[3\],11.88
regfile.registers\[15\]\[1\],11.88
regfile.registers\[20\]\[19\],11.88
_01243_,11.84
_02885_,11.84
_01015_,11.825
_00267_,11.82
_01595_,11.82
_03515_,11.82
_00149_,11.78
_01584_,11.78
_01585_,11.78
_02063_,11.78
_02072_,11.78
_02160_,11.78
_03867_,11.78
dmem_rdata[10],11.78
dmem_rdata[11],11.78
regfile.registers\[25\]\[11\],11.78
_03125_,11.76
pc_plus_4_id\[20\],11.76
_01295_,11.755
regfile.registers\[18\]\[11\],11.755
_00842_,11.745
_02084_,11.74
_03835_,11.74
_05123_,11.74
_05846_,11.74
regfile.registers\[17\]\[10\],11.74
_06238_,11.72
dmem_wdata[31],11.72
net1218,11.72
_00032_,11.705
_00949_,11.7
_01965_,11.7
_03358_,11.7
_06108_,11.7
dmem_addr[17],11.7
dmem_addr[21],11.7
regfile.registers\[20\]\[25\],11.7
net528,11.7
net932,11.7
net1115,11.7
net1247,11.7
_05234_,11.68
_05583_,11.68
_00388_,11.665
_01072_,11.665
_02362_,11.66
_03857_,11.66
_04293_,11.66
_05042_,11.66
_05357_,11.66
_05823_,11.66
regfile.registers\[22\]\[20\],11.65
regfile.registers\[2\]\[31\],11.65
_04533_,11.64
_05011_,11.64
net1094,11.64
_00764_,11.625
_00847_,11.605
_01883_,11.6
_02990_,11.6
net468,11.6
_01071_,11.585
_02920_,11.58
_03253_,11.58
_03600_,11.58
_04135_,11.58
_05813_,11.58
regfile.registers\[17\]\[22\],11.54
_00791_,11.505
_01037_,11.505
_01075_,11.505
_04091_,11.5
_04459_,11.5
regfile.registers\[12\]\[25\],11.5
regfile.registers\[13\]\[26\],11.5
regfile.registers\[8\]\[15\],11.5
_03903_,11.48
_05435_,11.48
_05894_,11.48
_05205_,11.47
_02297_,11.46
_06056_,11.46
dmem_rdata[18],11.46
_01383_,11.455
regfile.registers\[9\]\[6\],11.43
_00675_,11.425
_00995_,11.425
_01533_,11.42
_02703_,11.42
regfile.registers\[16\]\[25\],11.42
net711,11.42
_00646_,11.405
_00669_,11.38
_01694_,11.38
_03702_,11.38
_03731_,11.38
_03809_,11.38
regfile.registers\[4\]\[30\],11.38
net900,11.38
_00365_,11.365
_01134_,11.365
_04527_,11.36
_05712_,11.36
_05906_,11.36
_03323_,11.35
_00287_,11.34
_03394_,11.34
_05053_,11.34
_01114_,11.325
_02054_,11.32
_02984_,11.32
_04457_,11.32
_05012_,11.3
_05274_,11.3
pc_plus_4_id\[23\],11.3
regfile.registers\[25\]\[6\],11.3
_02858_,11.28
_03133_,11.28
_03842_,11.28
_04423_,11.28
_05805_,11.28
_06160_,11.28
regfile.registers\[13\]\[0\],11.28
regfile.registers\[19\]\[30\],11.28
regfile.registers\[25\]\[0\],11.28
net1028,11.28
_02253_,11.26
_03661_,11.26
dmem_addr[20],11.26
dmem_wdata[18],11.26
dmem_wdata[24],11.26
imem_data[11],11.25
_00143_,11.245
_00373_,11.245
_00393_,11.245
_00879_,11.245
_01387_,11.245
_01398_,11.245
_01524_,11.24
_03030_,11.24
_04875_,11.24
_05807_,11.24
_05834_,11.24
net520,11.24
_04923_,11.22
dmem_wdata[10],11.22
_00876_,11.205
_01299_,11.205
_05192_,11.2
_05639_,11.2
_05887_,11.2
_06149_,11.2
_06247_,11.2
_01276_,11.185
_05019_,11.18
_00900_,11.165
_01608_,11.16
_01972_,11.16
_02068_,11.16
_03834_,11.16
_04886_,11.16
_05957_,11.16
_06011_,11.16
net1380,11.16
_00881_,11.155
_01264_,11.14
dmem_rdata[23],11.14
dmem_rdata[30],11.14
_00867_,11.125
_03505_,11.12
_03528_,11.12
_03828_,11.12
_04412_,11.12
_05017_,11.12
_05877_,11.12
_05998_,11.12
_06215_,11.12
_01206_,11.105
_00743_,11.1
net572,11.1
_00242_,11.085
_01009_,11.085
_01443_,11.08
_04260_,11.08
_04741_,11.08
mem_data_wb\[3\],11.08
regfile.registers\[11\]\[28\],11.08
net179,11.08
_00798_,11.065
_01285_,11.065
_00014_,11.06
_00339_,11.06
_02377_,11.06
_02775_,11.06
regfile.registers\[8\]\[2\],11.06
_00852_,11.045
_02400_,11.04
_04992_,11.04
regfile.registers\[28\]\[20\],11.04
_00361_,11.025
_00825_,11.02
_05095_,11.02
_05231_,11.02
_06263_,11.02
dmem_rdata[12],11.02
dmem_rdata[17],11.02
dmem_rdata[19],11.02
dmem_rdata[21],11.02
dmem_rdata[5],11.02
regfile.registers\[0\]\[31\],11
_00383_,10.985
_01571_,10.98
_05161_,10.98
_05597_,10.98
mem_data_wb\[20\],10.98
regfile.registers\[26\]\[10\],10.975
_02292_,10.96
_02830_,10.96
_03861_,10.96
_05305_,10.96
regfile.registers\[7\]\[7\],10.96
net464,10.96
net1201,10.96
net1236,10.96
_00677_,10.945
_04471_,10.94
_00154_,10.925
_00750_,10.925
_01006_,10.925
_05190_,10.92
regfile.registers\[13\]\[18\],10.92
net282,10.92
_00023_,10.905
_00377_,10.905
_04146_,10.905
_01277_,10.9
_04362_,10.9
net663,10.9
_00414_,10.875
_00318_,10.86
_01603_,10.86
_02388_,10.86
_02594_,10.86
_02746_,10.86
_04408_,10.86
_05358_,10.86
_06025_,10.86
regfile.registers\[24\]\[22\],10.86
_00751_,10.845
_01340_,10.84
regfile.registers\[10\]\[19\],10.84
_00042_,10.825
_00613_,10.825
_00953_,10.82
_01980_,10.82
net705,10.82
dmem_addr[25],10.8
_00127_,10.785
_00358_,10.785
_00704_,10.785
_00724_,10.785
_01369_,10.785
_01582_,10.78
_01597_,10.78
_01774_,10.78
_03410_,10.78
_04881_,10.78
_05666_,10.78
dmem_addr[2],10.78
net519,10.78
_03419_,10.76
regfile.registers\[20\]\[11\],10.76
_01891_,10.75
_00007_,10.745
_00782_,10.745
_00257_,10.74
_01927_,10.74
_05787_,10.74
_01933_,10.72
_05402_,10.72
_01913_,10.71
_02034_,10.7
_02912_,10.7
_03768_,10.7
regfile.registers\[20\]\[15\],10.7
net570,10.7
net964,10.7
dmem_addr[31],10.68
dmem_addr[3],10.68
dmem_addr[5],10.68
dmem_rdata[27],10.68
dmem_rdata[2],10.68
dmem_wdata[21],10.68
_00731_,10.665
_01020_,10.665
_01510_,10.66
_02863_,10.66
_03892_,10.66
_04409_,10.66
_05227_,10.66
dmem_addr[1],10.66
net948,10.66
_01146_,10.645
_02382_,10.64
regfile.registers\[6\]\[18\],10.64
_01061_,10.625
regfile.registers\[14\]\[4\],10.625
_02139_,10.62
_03001_,10.62
_04800_,10.62
pc_plus_4_wb\[13\],10.62
regfile.registers\[20\]\[5\],10.62
_00178_,10.6
_04555_,10.6
regfile.registers\[15\]\[18\],10.58
regfile.registers\[25\]\[20\],10.58
regfile.registers\[7\]\[15\],10.58
net228,10.58
_00713_,10.565
_03061_,10.56
_05079_,10.56
_05696_,10.56
_05965_,10.56
dmem_rdata[0],10.56
dmem_rdata[16],10.56
dmem_rdata[20],10.56
dmem_rdata[31],10.56
net1264,10.56
_06049_,10.55
_02914_,10.545
_03178_,10.54
_03671_,10.54
_03894_,10.54
_01284_,10.535
_04763_,10.52
net1100,10.52
_00211_,10.505
_00236_,10.505
_00420_,10.505
_01867_,10.5
_00146_,10.485
_00220_,10.485
_01081_,10.48
_01283_,10.48
_05783_,10.48
_05216_,10.475
_01058_,10.465
_01119_,10.465
dmem_wdata[1],10.45
_01038_,10.445
_00279_,10.44
_03296_,10.44
_03794_,10.44
_05361_,10.44
pc_plus_4_id\[9\],10.44
net1198,10.44
_05653_,10.43
_01525_,10.42
_02578_,10.42
imem_data[16],10.42
imem_data[17],10.42
imem_data[18],10.42
imem_data[20],10.42
imem_data[21],10.42
imem_data[22],10.42
imem_data[23],10.42
_00509_,10.405
_01148_,10.405
_03014_,10.4
_03109_,10.4
_04370_,10.4
_05800_,10.4
regfile.registers\[5\]\[8\],10.4
net652,10.4
_03048_,10.38
regfile.registers\[1\]\[15\],10.38
regfile.registers\[24\]\[18\],10.38
regfile.registers\[25\]\[3\],10.38
_00602_,10.365
_02028_,10.36
_04772_,10.36
_04990_,10.36
regfile.registers\[12\]\[27\],10.36
regfile.registers\[28\]\[31\],10.36
_01903_,10.34
_03152_,10.34
_04329_,10.34
_05691_,10.34
dmem_addr[13],10.34
dmem_addr[24],10.34
dmem_addr[8],10.34
dmem_re,10.34
dmem_wdata[22],10.34
_00005_,10.325
_00210_,10.325
_01051_,10.325
_01280_,10.325
_00187_,10.32
_02210_,10.32
_03040_,10.32
_03046_,10.32
_04012_,10.32
_05303_,10.32
_05881_,10.32
net869,10.32
net1075,10.32
net1093,10.32
_04834_,10.3
_05293_,10.3
dmem_addr[7],10.3
dmem_wdata[15],10.3
dmem_wdata[16],10.3
dmem_wdata[25],10.3
net1267,10.3
_00819_,10.285
_00208_,10.28
_01592_,10.28
_01812_,10.28
_02305_,10.28
_03157_,10.28
_03821_,10.28
_04230_,10.28
mem_data_wb\[30\],10.28
net487,10.28
net815,10.28
net904,10.28
net1132,10.28
net1235,10.28
_03315_,10.26
_05196_,10.26
_05272_,10.26
regfile.registers\[28\]\[30\],10.26
_01599_,10.24
_01890_,10.24
_04845_,10.24
_05862_,10.24
_06209_,10.24
regfile.registers\[24\]\[26\],10.24
_00324_,10.22
_00346_,10.22
dmem_addr[29],10.22
dmem_addr[4],10.22
dmem_rdata[24],10.22
dmem_rdata[26],10.22
net1096,10.22
_00877_,10.205
_03022_,10.2
_03091_,10.2
net209,10.2
net532,10.2
_05092_,10.19
pc_plus_4_id\[18\],10.19
_01198_,10.18
_04180_,10.18
_04579_,10.18
_04601_,10.18
regfile.registers\[31\]\[28\],10.18
_01070_,10.165
_04788_,10.16
net597,10.16
_00105_,10.145
_00622_,10.145
_00795_,10.145
_01379_,10.145
_04442_,10.14
_04613_,10.14
_03870_,10.12
_04600_,10.12
_04807_,10.12
_00493_,10.105
_00634_,10.105
_00725_,10.105
_01365_,10.105
_03331_,10.1
_06264_,10.1
dmem_addr[6],10.1
dmem_rdata[14],10.1
dmem_rdata[9],10.1
dmem_wdata[29],10.1
net219,10.08
_05681_,10.08
regfile.registers\[22\]\[22\],10.07
_00727_,10.065
_00752_,10.065
_02211_,10.04
_05242_,10.04
net816,10.04
_03100_,10.02
_03560_,10
_04682_,10
_04938_,10
_04966_,10
_05202_,10
_00223_,9.995
_05246_,9.99
_00285_,9.98
_01912_,9.98
_03592_,9.98
_05847_,9.98
_00887_,9.965
imem_data[19],9.96
net237,9.95
_00261_,9.94
_03605_,9.94
_04110_,9.94
regfile.registers\[1\]\[25\],9.94
regfile.registers\[7\]\[18\],9.94
regfile.registers\[9\]\[31\],9.94
net556,9.94
net1055,9.94
_00369_,9.925
regfile.registers\[13\]\[8\],9.92
_00570_,9.905
_00699_,9.905
_00833_,9.905
_01303_,9.905
_00951_,9.9
_01966_,9.9
_03859_,9.9
_04552_,9.9
_06072_,9.9
regfile.registers\[16\]\[9\],9.9
net685,9.9
net794,9.9
net1072,9.9
dmem_addr[15],9.88
dmem_addr[18],9.88
dmem_addr[26],9.88
dmem_addr[30],9.88
dmem_wdata[12],9.88
dmem_wdata[27],9.88
_00051_,9.865
_00142_,9.865
_00642_,9.865
_00786_,9.865
_01984_,9.86
_02112_,9.86
_02446_,9.86
_03127_,9.86
_03236_,9.86
_03274_,9.86
_03612_,9.86
_05082_,9.86
_05830_,9.86
_06175_,9.86
net426,9.86
_06248_,9.84
_00610_,9.825
_00844_,9.825
_01069_,9.825
_00179_,9.82
_02811_,9.82
_02906_,9.82
_05353_,9.82
_05363_,9.82
regfile.registers\[8\]\[8\],9.82
net905,9.82
net1002,9.82
net1052,9.82
net1148,9.82
_00831_,9.805
_00083_,9.8
haz_detect.wb_rd\[1\],9.8
_01126_,9.785
_03188_,9.78
_03213_,9.78
_03843_,9.78
_04564_,9.78
mem_width_mem\[0\],9.78
net883,9.78
dmem_wdata[11],9.77
dmem_wdata[6],9.77
_00004_,9.76
_00551_,9.76
_06024_,9.76
dmem_addr[11],9.76
dmem_rdata[1],9.76
dmem_wdata[13],9.76
_02796_,9.74
_03283_,9.74
_03393_,9.74
net658,9.74
_05313_,9.72
_00118_,9.705
_00119_,9.705
_00803_,9.705
_00889_,9.705
_01439_,9.7
_05832_,9.7
regfile.registers\[0\]\[12\],9.7
regfile.registers\[25\]\[18\],9.7
net814,9.7
net1010,9.7
_00843_,9.685
_01124_,9.685
_00668_,9.68
_03682_,9.68
_05322_,9.68
_05833_,9.68
_01800_,9.66
_02008_,9.66
_05811_,9.66
net428,9.66
net489,9.66
_01182_,9.645
_03149_,9.64
alu_out_wb\[11\],9.64
dmem_rdata[13],9.64
dmem_rdata[22],9.64
_02385_,9.62
_05356_,9.62
_00771_,9.605
_01104_,9.605
_02467_,9.6
_04918_,9.6
net730,9.6
_04609_,9.59
_02612_,9.58
regfile.registers\[15\]\[4\],9.58
regfile.registers\[1\]\[9\],9.58
net594,9.58
_00845_,9.545
_06240_,9.545
_01847_,9.54
_03195_,9.54
_04837_,9.54
_05296_,9.54
_05371_,9.54
_06223_,9.54
_00249_,9.535
_01022_,9.535
_03070_,9.52
_03273_,9.52
_03665_,9.52
_05970_,9.52
net741,9.52
net809,9.52
_05073_,9.5
_00265_,9.48
_02555_,9.48
_03451_,9.48
_03852_,9.48
_04380_,9.48
_04611_,9.48
_05866_,9.48
net299,9.48
net859,9.48
net1166,9.48
net1291,9.48
_05066_,9.465
_00294_,9.46
_03318_,9.46
regfile.registers\[28\]\[21\],9.46
net968,9.46
net1107,9.46
_00351_,9.455
_00832_,9.445
_01106_,9.445
_01263_,9.445
_00320_,9.44
_01974_,9.44
_02027_,9.44
_02417_,9.44
_02539_,9.44
_02553_,9.44
_03544_,9.44
_03856_,9.44
_04119_,9.44
_04446_,9.44
immgen.instruction\[9\],9.44
regfile.registers\[15\]\[17\],9.44
regfile.registers\[29\]\[8\],9.44
net259,9.44
_05014_,9.42
_05360_,9.42
_01140_,9.415
_00192_,9.405
_00341_,9.405
_00888_,9.405
_00970_,9.405
net354,9.405
_01858_,9.4
_05060_,9.4
net895,9.4
_00155_,9.38
_00384_,9.38
_01046_,9.38
_05845_,9.38
net325,9.38
net1150,9.38
_00650_,9.375
_02817_,9.37
_01281_,9.365
_02499_,9.36
_02903_,9.36
_04776_,9.36
regfile.registers\[24\]\[4\],9.36
net756,9.36
_00912_,9.34
_01221_,9.325
_00184_,9.32
_02482_,9.32
_03616_,9.32
_04576_,9.32
_05890_,9.32
_06021_,9.32
net807,9.32
net305,9.31
_00214_,9.3
_00614_,9.3
_02928_,9.3
_06064_,9.3
dmem_addr[10],9.3
dmem_addr[14],9.3
dmem_addr[19],9.3
_05292_,9.295
_02169_,9.28
_02607_,9.28
_05064_,9.28
net762,9.28
_00385_,9.26
_01610_,9.26
net389,9.26
_01298_,9.245
_02615_,9.24
_04084_,9.24
_04998_,9.24
regfile.registers\[13\]\[5\],9.24
net878,9.24
_00604_,9.225
_00826_,9.225
_00156_,9.22
_03713_,9.2
_04965_,9.2
_05959_,9.2
net1228,9.2
_00027_,9.195
_00736_,9.18
mem_data_wb\[11\],9.18
_03383_,9.16
_04071_,9.16
_04866_,9.16
regfile.registers\[28\]\[6\],9.16
net624,9.16
_03712_,9.14
_04987_,9.14
_05148_,9.14
_05194_,9.14
_05228_,9.14
_05552_,9.14
alu_out_wb\[16\],9.14
_01048_,9.125
_03568_,9.12
regfile.registers\[20\]\[3\],9.12
regfile.registers\[5\]\[2\],9.12
_00865_,9.105
regfile.registers\[30\]\[28\],9.105
_01537_,9.08
_03759_,9.08
_04548_,9.08
net366,9.08
_00975_,9.065
_01168_,9.065
_01569_,9.06
_02348_,9.06
_03606_,9.06
_03848_,9.06
_04225_,9.06
_05045_,9.06
_05186_,9.06
mem_data_wb\[29\],9.06
net1059,9.06
net1061,9.06
net1159,9.06
net1165,9.06
net1183,9.06
_00338_,9.045
_03121_,9.04
_01449_,9.02
_01689_,9.02
_01940_,9.02
_03295_,9.02
_03811_,9.02
_04283_,9.02
_04906_,9.02
_05048_,9.02
immgen.instruction\[7\],9.02
pc_plus_4_mem\[10\],9.02
net250,9.02
_00374_,9.005
_02355_,9
_00596_,8.985
_01035_,8.985
_00215_,8.98
_00290_,8.98
_00729_,8.98
_00952_,8.98
_01600_,8.98
_03482_,8.98
_03741_,8.98
_04973_,8.98
_05707_,8.98
_05752_,8.98
_05918_,8.98
net1369,8.98
_01427_,8.965
_01983_,8.96
_02989_,8.96
_04268_,8.96
_00241_,8.955
_00840_,8.945
_00930_,8.945
_01180_,8.945
_01274_,8.945
_01415_,8.945
_01928_,8.94
_03839_,8.94
_04307_,8.94
net688,8.94
net908,8.94
net1374,8.94
_01002_,8.925
_01223_,8.925
_03353_,8.92
net1110,8.92
_00971_,8.905
_03673_,8.9
_03776_,8.9
_03899_,8.9
_04812_,8.9
_05151_,8.9
pc_plus_4_wb\[23\],8.9
pc_plus_4_wb\[28\],8.9
net696,8.9
net894,8.9
net1128,8.9
_00555_,8.865
_01042_,8.865
_00293_,8.86
_01606_,8.86
_01743_,8.86
_01832_,8.86
_01833_,8.86
_02870_,8.86
_03753_,8.86
_03838_,8.86
_04913_,8.86
_05318_,8.86
_05604_,8.86
_06035_,8.86
_06192_,8.86
_06237_,8.86
net279,8.85
_04524_,8.84
dmem_rdata[6],8.84
dmem_rdata[8],8.84
_01082_,8.825
_06147_,8.825
_02876_,8.82
_04836_,8.82
_05125_,8.81
_00022_,8.8
alu_out_wb\[12\],8.8
_05130_,8.78
_06068_,8.78
haz_detect.ex_reg_write,8.78
pc_plus_4_id\[11\],8.78
regfile.registers\[1\]\[13\],8.78
regfile.registers\[20\]\[14\],8.78
regfile.registers\[8\]\[22\],8.78
_00491_,8.765
_00853_,8.765
_01138_,8.765
_01372_,8.765
_00086_,8.76
_00763_,8.76
_02947_,8.76
_03034_,8.76
_04479_,8.76
_01849_,8.74
_02398_,8.74
_06171_,8.74
_03470_,8.735
_00058_,8.725
_00482_,8.725
_01145_,8.725
dmem_rdata[3],8.72
dmem_rdata[7],8.72
_02603_,8.71
_00665_,8.7
net893,8.7
net1275,8.7
net1297,8.7
_00047_,8.685
_01090_,8.685
_05230_,8.68
_01057_,8.665
_01247_,8.66
_03478_,8.66
_03589_,8.66
_05810_,8.66
net386,8.66
_04889_,8.64
_05407_,8.64
_01092_,8.635
regfile.registers\[26\]\[19\],8.635
_00040_,8.625
_00997_,8.625
_01488_,8.62
_01960_,8.62
_03288_,8.62
_04063_,8.62
_05253_,8.62
_05907_,8.62
_01044_,8.615
_01113_,8.615
_01371_,8.615
_04770_,8.6
_05065_,8.6
mem_data_wb\[22\],8.6
pc_plus_4_id\[7\],8.6
regfile.registers\[6\]\[12\],8.6
net767,8.6
net1088,8.6
_04360_,8.59
_00717_,8.585
_00767_,8.585
_04884_,8.58
net928,8.58
_00694_,8.565
_00202_,8.56
_00263_,8.56
_01531_,8.56
_01756_,8.56
_02643_,8.56
_02831_,8.56
_04022_,8.56
_05405_,8.56
_05734_,8.56
_05967_,8.56
regfile.registers\[8\]\[1\],8.56
net396,8.56
pc_plus_4_id\[19\],8.54
pc_plus_4_mem\[20\],8.54
regfile.registers\[16\]\[21\],8.54
regfile.registers\[17\]\[24\],8.54
_00577_,8.525
_00584_,8.525
_00827_,8.525
_00980_,8.525
_01262_,8.525
_00186_,8.52
_01586_,8.52
_04238_,8.52
regfile.registers\[13\]\[27\],8.52
net571,8.52
net674,8.52
net922,8.52
_02932_,8.51
dmem_byte_en[3],8.51
imem_addr[18],8.51
imem_addr[7],8.51
_04056_,8.505
_03539_,8.5
_04237_,8.5
_04924_,8.5
