net,length_um
_01257_,9.965
_04895_,9.96
_05222_,9.96
_05337_,9.96
regfile.registers\[28\]\[8\],9.96
net257,9.96
_02276_,9.94
_02643_,9.94
_05148_,9.94
_06793_,9.94
jump_wb,9.94
_05112_,9.92
net549,9.92
_00634_,9.905
_00903_,9.905
_04284_,9.9
_06885_,9.9
_00992_,9.895
_04206_,9.88
_04935_,9.88
_05154_,9.88
_06590_,9.88
_00283_,9.865
_00398_,9.865
_00991_,9.865
_01916_,9.86
_03401_,9.86
_04105_,9.86
_04488_,9.86
_06069_,9.86
_06820_,9.86
net429,9.86
_01181_,9.825
_01996_,9.82
_02887_,9.82
_03007_,9.82
_04391_,9.82
_04938_,9.82
_04639_,9.8
_04728_,9.8
_04459_,9.78
_05804_,9.78
_05931_,9.78
_06196_,9.78
_06237_,9.78
_01908_,9.76
_01210_,9.745
_05235_,9.735
_03393_,9.72
_00538_,9.705
_01245_,9.705
_00622_,9.7
_01789_,9.7
_03834_,9.7
net1137,9.7
_04787_,9.695
_03971_,9.68
_03993_,9.68
_04919_,9.68
_05129_,9.68
_02076_,9.66
_02112_,9.66
_04937_,9.66
_05141_,9.66
net218,9.66
net1211,9.65
_00067_,9.645
_00244_,9.645
_00562_,9.645
_02042_,9.64
_04740_,9.64
_05969_,9.64
_06198_,9.64
_01542_,9.62
_04415_,9.6
_05249_,9.6
_03326_,9.58
_03846_,9.54
alu_out_wb\[21\],9.54
_03083_,9.52
_03821_,9.52
_03924_,9.52
_04457_,9.52
_05936_,9.52
_06283_,9.52
_06411_,9.52
_00804_,9.505
_01543_,9.5
_00401_,9.485
_01985_,9.48
_03352_,9.48
_03791_,9.48
_04072_,9.48
_06037_,9.48
_06709_,9.48
net1080,9.48
_05120_,9.46
_06212_,9.46
_06421_,9.46
_06721_,9.46
regfile.registers\[1\]\[19\],9.46
_01029_,9.445
_01196_,9.445
_05199_,9.44
net1341,9.44
_04166_,9.42
_01149_,9.405
_01156_,9.405
_02077_,9.4
_04810_,9.4
_06473_,9.4
_06883_,9.4
_03221_,9.38
_03935_,9.38
_04636_,9.38
_00392_,9.365
_03574_,9.36
_04370_,9.36
_04389_,9.36
_05168_,9.36
_06653_,9.36
_06929_,9.36
net571,9.36
net1016,9.36
_04731_,9.35
_00094_,9.34
_04767_,9.335
_03898_,9.32
_04050_,9.32
_04996_,9.32
_06610_,9.32
_00507_,9.305
_02200_,9.3
_02357_,9.3
_04625_,9.3
_03901_,9.28
_03949_,9.28
_00923_,9.26
_01491_,9.26
_01602_,9.26
_05069_,9.26
_05240_,9.26
_02010_,9.24
_04724_,9.24
net1069,9.24
_00359_,9.225
_02418_,9.22
_03111_,9.22
_00763_,9.2
_01999_,9.2
_03296_,9.2
_00997_,9.185
_01040_,9.185
_00768_,9.18
_02213_,9.18
_00597_,9.16
_06213_,9.16
_06246_,9.16
_04834_,9.155
_00542_,9.145
_01135_,9.145
_01562_,9.14
net852,9.14
_04309_,9.13
_00537_,9.125
_01513_,9.12
_03338_,9.12
_05098_,9.12
_04444_,9.1
net980,9.08
net1201,9.08
_04563_,9.06
_06170_,9.06
_06288_,9.06
_00201_,9.045
_00937_,9.045
_04916_,9.04
_00853_,9.02
_02030_,9.02
_03362_,9.02
_06579_,9.02
_06660_,9.02
_06785_,9.02
net1098,9.02
_03564_,9.01
_02815_,9
pc_plus_4_wb\[13\],8.99
_00227_,8.985
_00628_,8.985
_01444_,8.985
_03392_,8.98
_03698_,8.98
_06391_,8.98
_06518_,8.98
_06600_,8.98
_06850_,8.98
_06861_,8.98
_06876_,8.98
regfile.registers\[5\]\[19\],8.98
net405,8.98
net530,8.98
net807,8.98
net844,8.98
net1091,8.98
_03182_,8.96
_03353_,8.96
_04479_,8.96
_05219_,8.95
_00110_,8.945
_01301_,8.945
_01358_,8.945
_01924_,8.94
_02353_,8.94
_05009_,8.94
_05151_,8.94
_06220_,8.94
_06384_,8.94
_06401_,8.94
_06692_,8.94
_06747_,8.94
_06856_,8.94
net559,8.94
_01404_,8.925
_04449_,8.92
_04971_,8.92
_00667_,8.9
_03783_,8.9
_04377_,8.9
_06304_,8.9
net596,8.9
_00902_,8.895
_03818_,8.88
_04207_,8.88
_00957_,8.865
_01031_,8.865
_03290_,8.86
_04590_,8.86
_06299_,8.86
_06675_,8.86
_06795_,8.86
_06823_,8.86
_00764_,8.84
net514,8.84
_00254_,8.825
_03954_,8.82
net477,8.82
_00444_,8.805
_05025_,8.8
_06606_,8.8
_03862_,8.78
regfile.registers\[12\]\[31\],8.78
_00251_,8.765
_00333_,8.765
_00363_,8.765
_01216_,8.765
_00718_,8.76
_02812_,8.76
_00214_,8.745
_00676_,8.745
_01258_,8.745
_01408_,8.745
_04803_,8.74
_05882_,8.74
_01391_,8.735
_00121_,8.725
_00209_,8.725
_00262_,8.725
_01095_,8.725
_06523_,8.72
_04656_,8.71
_06797_,8.7
net586,8.7
net605,8.7
_00883_,8.685
net1212,8.68
_00162_,8.665
_02233_,8.66
net774,8.66
_02846_,8.655
_00250_,8.645
_01303_,8.645
_04492_,8.64
_03851_,8.62
_05836_,8.62
_06535_,8.62
alu_out_wb\[26\],8.62
net458,8.62
_01915_,8.6
_03918_,8.6
_04575_,8.6
_06276_,8.6
_06316_,8.6
_06661_,8.6
_06688_,8.6
net883,8.6
net1207,8.6
_03197_,8.58
_04064_,8.58
_00808_,8.565
_01205_,8.565
_00856_,8.56
_01832_,8.56
_01969_,8.56
_02929_,8.56
_02950_,8.56
_04153_,8.56
_06704_,8.56
pc_plus_4_id\[27\],8.56
net1141,8.56
_03980_,8.54
_04655_,8.54
_00102_,8.525
_00135_,8.525
_00471_,8.525
_01709_,8.52
_01725_,8.52
_02962_,8.52
net1275,8.52
_03407_,8.5
pc_plus_4_wb\[28\],8.5
net561,8.5
_00753_,8.495
_00018_,8.485
_01046_,8.485
_01226_,8.485
_01292_,8.485
_01324_,8.485
_01433_,8.485
_00851_,8.48
_01607_,8.48
_01817_,8.48
_01839_,8.48
_02026_,8.48
_04456_,8.48
_05208_,8.48
_06415_,8.48
net832,8.48
net1175,8.48
net1189,8.48
net172,8.46
net858,8.46
_00591_,8.455
_00848_,8.44
_02394_,8.44
_04465_,8.44
_04483_,8.44
_05177_,8.44
_05193_,8.44
_05982_,8.44
_06461_,8.44
_06573_,8.44
_06780_,8.44
_06783_,8.44
_06786_,8.44
_06790_,8.44
_05713_,8.43
_00446_,8.405
_01882_,8.4
_02201_,8.4
_02954_,8.4
_05016_,8.4
_06373_,8.4
_06875_,8.4
net317,8.4
net402,8.4
net1179,8.4
net1306,8.4
_00599_,8.38
_04992_,8.38
_05933_,8.38
_00468_,8.365
_02354_,8.36
regfile.registers\[25\]\[7\],8.36
net970,8.36
_03096_,8.34
net1042,8.34
_00265_,8.325
_00395_,8.325
_00583_,8.32
_04732_,8.32
_05201_,8.32
_01239_,8.305
_01388_,8.305
_00792_,8.285
_02332_,8.28
net215,8.28
net1095,8.28
_00927_,8.265
_00956_,8.265
_01068_,8.265
_01314_,8.265
_01158_,8.24
_03327_,8.24
_04318_,8.24
net563,8.24
net765,8.24
_06445_,8.22
alu_out_wb\[3\],8.22
net1198,8.22
_03873_,8.2
_06029_,8.2
_00371_,8.185
_00587_,8.185
_06083_,8.185
_03153_,8.18
_06322_,8.18
_00986_,8.165
net650,8.165
net578,8.16
net971,8.16
net1220,8.16
_00568_,8.155
_01014_,8.155
_00407_,8.145
_00897_,8.14
_01818_,8.14
_03426_,8.14
_06402_,8.14
_06456_,8.14
_06652_,8.14
net407,8.14
_05241_,8.12
net409,8.12
net490,8.12
net755,8.12
_00137_,8.1
_01507_,8.1
_04278_,8.1
_05895_,8.1
_06542_,8.1
_06805_,8.1
_06830_,8.1
mem_data_wb\[28\],8.1
regfile.registers\[5\]\[17\],8.1
net267,8.1
net947,8.1
_03876_,8.09
_00169_,8.085
regfile.registers\[6\]\[20\],8.07
_00253_,8.065
_00263_,8.065
_00396_,8.065
_00544_,8.065
_00733_,8.065
_01075_,8.065
_01154_,8.065
_01220_,8.065
_01432_,8.065
_01576_,8.06
_04008_,8.06
_04270_,8.06
_04440_,8.06
net706,8.06
net209,8.04
_06735_,8.04
net442,8.04
net1352,8.04
_00256_,8.025
_01152_,8.025
_01169_,8.025
_01206_,8.025
_01227_,8.025
_01274_,8.025
_01548_,8.02
_01574_,8.02
_03811_,8.02
_04084_,8.02
_05997_,8.02
_06059_,8.02
_06235_,8.02
_06241_,8.02
_06686_,8.02
net769,8.02
net946,8.02
_03934_,8
_02435_,7.98
_04030_,7.98
_04186_,7.98
_04552_,7.98
_04892_,7.98
_05059_,7.98
_05147_,7.98
_06115_,7.98
_06619_,7.98
_06649_,7.98
_06788_,7.98
mem_to_reg_wb,7.98
pc_plus_4_mem\[24\],7.98
net1276,7.98
_01412_,7.96
_03318_,7.96
_03420_,7.96
_00419_,7.945
_01812_,7.94
_02425_,7.94
net814,7.94
_00652_,7.92
_03011_,7.9
_03577_,7.9
net938,7.9
_04393_,7.89
_06359_,7.88
jump_ex,7.88
_02270_,7.86
_04719_,7.86
net585,7.86
net1127,7.86
_00954_,7.855
_00312_,7.845
_00467_,7.845
_01077_,7.845
_01102_,7.845
_01175_,7.845
_01236_,7.845
_02909_,7.84
_04383_,7.84
_00165_,7.825
_00194_,7.825
_00288_,7.825
_01589_,7.82
_01937_,7.82
net641,7.82
_00103_,7.805
_00519_,7.805
_00905_,7.805
_01038_,7.805
_01370_,7.805
_00962_,7.8
_04373_,7.8
_04846_,7.8
net664,7.8
net720,7.8
_04231_,7.78
net1116,7.78
_04601_,7.775
net636,7.77
net1171,7.76
_00555_,7.745
_01851_,7.74
_04443_,7.74
_00083_,7.705
_00092_,7.705
net1066,7.7
_00914_,7.685
_05908_,7.68
_06765_,7.68
net921,7.68
net993,7.68
net1021,7.68
net1245,7.68
net1304,7.68
net1340,7.68
_04968_,7.66
net822,7.66
_00843_,7.64
_00845_,7.64
_01454_,7.64
_02197_,7.64
_03145_,7.64
_03325_,7.64
_04143_,7.64
_04695_,7.64
_05192_,7.64
_06229_,7.64
_06293_,7.64
_06529_,7.64
_06683_,7.64
_06741_,7.64
_06757_,7.64
_06870_,7.64
net522,7.64
net1006,7.64
net1208,7.64
_00045_,7.625
_00205_,7.625
_05187_,7.62
_00260_,7.605
_00350_,7.605
_00690_,7.605
_04065_,7.6
_05073_,7.6
_06499_,7.6
_06834_,7.6
net221,7.6
net1092,7.6
_01406_,7.585
_05951_,7.58
net962,7.58
_00222_,7.565
_00309_,7.565
_00479_,7.565
_00524_,7.565
_00828_,7.565
_01008_,7.565
_02611_,7.56
_04243_,7.56
_04380_,7.56
_04747_,7.56
_04847_,7.56
_05026_,7.56
net476,7.56
net562,7.56
net564,7.56
net587,7.56
net667,7.56
net798,7.56
net918,7.56
_00510_,7.555
_00488_,7.545
pc_plus_4_id\[2\],7.54
_00196_,7.525
_02158_,7.52
_03126_,7.52
_03161_,7.52
_04189_,7.52
_04512_,7.52
_04678_,7.52
_06047_,7.52
_06091_,7.52
_06488_,7.52
_06681_,7.52
_06769_,7.52
net857,7.52
net994,7.52
_00299_,7.505
_00800_,7.505
_01894_,7.5
_02452_,7.5
_04748_,7.5
_05285_,7.5
_00129_,7.485
_00191_,7.485
_02893_,7.48
_04147_,7.48
_04205_,7.48
_04355_,7.48
net497,7.48
_00215_,7.46
_00946_,7.46
_01203_,7.46
_02595_,7.46
_05743_,7.46
_06011_,7.46
_06537_,7.46
net292,7.46
_00915_,7.445
_05852_,7.44
ctrl.funct7\[1\],7.44
net809,7.44
_01051_,7.42
_03376_,7.42
_04295_,7.42
_05108_,7.42
_00273_,7.405
_00456_,7.405
_01941_,7.4
_06881_,7.4
_00778_,7.395
_00082_,7.385
_00229_,7.385
_00474_,7.385
_01191_,7.385
_01326_,7.385
_01430_,7.385
_01460_,7.385
_02255_,7.38
_03317_,7.38
_03423_,7.38
_00328_,7.365
_01132_,7.365
_01990_,7.36
_00931_,7.345
_00976_,7.345
_01238_,7.345
_01302_,7.345
_01360_,7.345
net695,7.34
net825,7.34
net906,7.34
net1164,7.34
_00469_,7.325
_04809_,7.32
_05297_,7.32
_06400_,7.32
net1243,7.32
_00508_,7.315
_05029_,7.305
_05858_,7.3
_01447_,7.285
ctrl.opcode\[5\],7.28
_01389_,7.265
net1269,7.26
_00008_,7.245
_03098_,7.24
net758,7.24
dmem_rdata[18],7.23
dmem_rdata[27],7.23
dmem_rdata[8],7.23
_01346_,7.225
_00841_,7.22
_01893_,7.22
_02034_,7.22
_04508_,7.22
_04950_,7.22
_06348_,7.22
_06480_,7.22
_06829_,7.22
net418,7.22
net732,7.22
net766,7.22
net837,7.22
net958,7.22
net1191,7.22
net1272,7.22
_00139_,7.215
_01558_,7.2
_06413_,7.2
_06434_,7.2
net523,7.2
_05117_,7.195
_06327_,7.19
_00057_,7.185
_00282_,7.185
_00761_,7.185
_02140_,7.18
_04009_,7.18
_04192_,7.18
_04889_,7.18
_04986_,7.18
_05878_,7.18
_06252_,7.18
_06662_,7.18
_06693_,7.18
_06806_,7.18
pc_plus_4_wb\[29\],7.18
net275,7.18
net372,7.18
net463,7.18
net959,7.18
net1067,7.18
net1324,7.18
_00231_,7.165
_02428_,7.16
_06435_,7.16
_00190_,7.145
_00421_,7.145
_00464_,7.145
_01159_,7.145
_00781_,7.14
_01993_,7.14
_03100_,7.14
_05053_,7.14
_06516_,7.14
net200,7.14
net280,7.14
net1094,7.14
_03966_,7.12
_05260_,7.12
_06320_,7.12
_00405_,7.105
_00414_,7.105
_00932_,7.105
_00950_,7.105
_01009_,7.105
_01063_,7.105
_01243_,7.105
_02053_,7.1
_02361_,7.1
_02446_,7.1
_04604_,7.1
_06439_,7.1
net202,7.1
net332,7.1
net525,7.1
net684,7.1
_03510_,7.08
_04661_,7.08
net746,7.08
net927,7.08
_02407_,7.06
_02415_,7.06
_02941_,7.06
_04550_,7.06
_05200_,7.06
_06122_,7.06
_06352_,7.06
_06791_,7.06
net1126,7.06
net1274,7.06
_03693_,7.04
_04547_,7.04
_00074_,7.025
_00116_,7.005
_03929_,7
pc_plus_4_id\[17\],7
_00935_,6.985
_02204_,6.98
_04184_,6.98
net622,6.98
net1046,6.98
net1108,6.98
_00012_,6.96
_01035_,6.96
_01386_,6.96
mem_data_wb\[19\],6.96
net395,6.96
_00269_,6.945
_01298_,6.945
_01336_,6.945
_01365_,6.945
_01474_,6.945
_00108_,6.94
_05113_,6.94
_00257_,6.925
_00458_,6.925
_05103_,6.92
_05136_,6.92
_05773_,6.9
net1224,6.9
_00272_,6.885
_00713_,6.885
net611,6.88
_04018_,6.86
_04469_,6.86
_06589_,6.86
_06498_,6.85
_01588_,6.84
alu_out_wb\[10\],6.84
_00128_,6.825
_00213_,6.825
_00226_,6.825
_00324_,6.825
_00509_,6.825
_05839_,6.82
_06143_,6.82
_00119_,6.815
_00302_,6.815
_00723_,6.805
net964,6.8
_00230_,6.785
_01331_,6.785
_00677_,6.78
_01613_,6.78
_04872_,6.78
_06010_,6.78
_06192_,6.78
_06390_,6.78
_06539_,6.78
alu_out_wb\[7\],6.78
_00315_,6.76
_03284_,6.76
_04450_,6.76
_04786_,6.76
_04789_,6.76
_04881_,6.76
_05224_,6.76
_05766_,6.76
_06577_,6.76
_06792_,6.76
_06801_,6.76
pc_plus_4_mem\[28\],6.76
net330,6.76
net354,6.76
net541,6.76
net705,6.76
net888,6.76
net1083,6.76
_00310_,6.745
_02142_,6.74
_02907_,6.74
pc_plus_4_id\[10\],6.74
net897,6.74
_01162_,6.725
_00873_,6.72
_04321_,6.72
_04517_,6.72
_04989_,6.72
_05088_,6.72
_05698_,6.72
_06418_,6.72
_06564_,6.72
_06621_,6.72
net212,6.72
net346,6.72
net388,6.72
net518,6.72
net576,6.72
net604,6.72
net875,6.72
_00387_,6.705
_00442_,6.705
_00445_,6.705
_00484_,6.705
_00506_,6.705
_00960_,6.705
_01411_,6.705
_00109_,6.685
_00127_,6.685
_00164_,6.685
_00674_,6.685
_00701_,6.685
_05809_,6.66
_00003_,6.645
_00268_,6.645
_00475_,6.645
_01025_,6.645
_00276_,6.64
_01796_,6.64
_02114_,6.64
_04249_,6.64
_04605_,6.64
_04660_,6.64
_06254_,6.64
_06479_,6.64
_06645_,6.64
alu_out_wb\[14\],6.64
alu_out_wb\[28\],6.64
pc_plus_4_wb\[0\],6.64
net424,6.64
net565,6.64
net716,6.64
net783,6.64
net1117,6.64
net1310,6.64
_01473_,6.625
_03999_,6.62
_04705_,6.62
_05202_,6.62
_02922_,6.6
_03369_,6.6
_04092_,6.6
_04928_,6.6
_05467_,6.6
_05866_,6.6
_06006_,6.6
_06510_,6.6
_06656_,6.6
_06680_,6.6
_06813_,6.6
_06855_,6.6
_06857_,6.6
net299,6.6
net462,6.6
net1009,6.6
net1148,6.6
net1257,6.6
_00240_,6.585
_00027_,6.575
_00386_,6.565
_06048_,6.56
dmem_rdata[10],6.55
dmem_rdata[14],6.55
dmem_rdata[24],6.55
dmem_rdata[31],6.55
dmem_rdata[7],6.55
_00724_,6.545
_00959_,6.54
_01121_,6.54
_01757_,6.54
_02323_,6.54
_03576_,6.54
_04824_,6.54
_04842_,6.54
_06203_,6.54
net597,6.54
_04128_,6.53
_00202_,6.525
_01003_,6.52
_03374_,6.52
_04836_,6.52
mem_data_wb\[9\],6.52
_00420_,6.5
_01012_,6.5
_01013_,6.5
_01606_,6.5
_02592_,6.5
_06303_,6.5
mem_data_wb\[0\],6.5
_00461_,6.485
_00708_,6.485
_01211_,6.485
_01222_,6.485
_01228_,6.485
_04286_,6.48
_06306_,6.48
net500,6.48
net899,6.48
net1244,6.48
net1279,6.48
_00317_,6.475
_00199_,6.465
_00224_,6.465
_00457_,6.465
_00473_,6.465
_00486_,6.465
_01048_,6.465
_01356_,6.465
_02023_,6.46
_01330_,6.44
_03765_,6.44
_06256_,6.44
net170,6.44
net869,6.44
dmem_rdata[22],6.43
_00084_,6.425
_00172_,6.425
_00208_,6.425
_00301_,6.425
_00906_,6.425
_01045_,6.425
_01269_,6.425
_01459_,6.425
_04781_,6.42
net699,6.42
net773,6.42
net1044,6.42
net1073,6.42
_01171_,6.4
_02596_,6.4
_03440_,6.4
_04701_,6.4
_05269_,6.4
_05835_,6.4
_06041_,6.4
net291,6.4
net400,6.4
net606,6.4
_00368_,6.395
net593,6.38
net1265,6.38
_00006_,6.365
_00016_,6.365
_00072_,6.365
_01093_,6.365
_01136_,6.365
_01150_,6.365
_01385_,6.365
_05065_,6.36
_06321_,6.36
_02180_,6.355
_03701_,6.32
_05253_,6.32
_06872_,6.32
_00409_,6.305
_00600_,6.305
_00858_,6.3
_02832_,6.3
_04294_,6.3
_06269_,6.3
_06677_,6.3
_06767_,6.3
_06794_,6.3
mem_data_wb\[20\],6.3
pc_plus_4_mem\[9\],6.3
net236,6.3
net312,6.3
net406,6.3
net421,6.3
net533,6.3
net679,6.3
net689,6.3
net760,6.3
net874,6.3
net879,6.3
net909,6.3
net979,6.3
net1052,6.3
net1077,6.3
net1193,6.3
net1200,6.3
_04560_,6.29
_00242_,6.28
_03059_,6.28
_03441_,6.28
_05190_,6.28
_05801_,6.28
net1283,6.28
_00758_,6.265
_01117_,6.265
_01446_,6.265
_02093_,6.26
_02436_,6.26
_03141_,6.26
_03164_,6.26
_03858_,6.26
_04717_,6.26
_04738_,6.26
_04769_,6.26
_05032_,6.26
_05051_,6.26
_05958_,6.26
_06189_,6.26
_06759_,6.26
pc_plus_4_mem\[3\],6.26
net234,6.26
net254,6.26
net436,6.26
net754,6.26
net1222,6.26
_00295_,6.225
_00799_,6.225
_00836_,6.225
_01053_,6.225
_01091_,6.225
_01096_,6.225
dmem_addr[10],6.21
dmem_addr[11],6.21
dmem_addr[12],6.21
dmem_addr[14],6.21
dmem_addr[17],6.21
dmem_addr[18],6.21
dmem_addr[22],6.21
dmem_addr[25],6.21
dmem_addr[30],6.21
dmem_addr[4],6.21
dmem_addr[8],6.21
dmem_wdata[18],6.21
dmem_wdata[19],6.21
dmem_wdata[1],6.21
dmem_wdata[21],6.21
dmem_wdata[24],6.21
dmem_wdata[25],6.21
dmem_wdata[26],6.21
dmem_wdata[30],6.21
dmem_wdata[4],6.21
imem_addr[25],6.21
_00023_,6.185
_00192_,6.185
_00559_,6.185
_00802_,6.185
_00911_,6.185
_00912_,6.185
_00928_,6.185
_00967_,6.185
_01052_,6.185
_01073_,6.185
_01179_,6.185
_01877_,6.18
_02013_,6.18
_02345_,6.18
_03285_,6.18
_03436_,6.18
_03978_,6.18
_04839_,6.18
_05972_,6.18
net417,6.18
net502,6.18
net547,6.18
net1349,6.18
_00443_,6.165
net579,6.16
_04569_,6.15
_02432_,6.14
_02698_,6.14
_03054_,6.14
_03251_,6.14
_05699_,6.14
_05985_,6.14
_06140_,6.14
_06156_,6.14
_06459_,6.14
_06565_,6.14
_06623_,6.14
_06772_,6.14
_06787_,6.14
net327,6.14
net475,6.14
net519,6.14
net681,6.14
net954,6.14
net984,6.14
net1024,6.14
net1323,6.14
_01234_,6.135
_04918_,6.12
_06625_,6.12
_04347_,6.105
rst,6.09
_00040_,6.08
_00043_,6.08
_00307_,6.08
_00735_,6.08
_01469_,6.08
_01478_,6.08
_01982_,6.08
_06018_,6.08
_06363_,6.08
alu_out_wb\[17\],6.08
net489,6.08
_01310_,6.075
_00329_,6.065
_00666_,6.065
_06392_,6.06
net1014,6.06
_00088_,6.04
_00285_,6.04
_00679_,6.04
_00818_,6.04
_01064_,6.04
_01347_,6.04
_01440_,6.04
_02105_,6.04
_00402_,6.025
_00459_,6.025
_01192_,6.025
_01214_,6.025
_01233_,6.025
_01242_,6.025
_01291_,6.025
_01357_,6.025
_05992_,6.02
mem_data_wb\[8\],6.02
net1101,6.02
_00197_,6.005
_00505_,6.005
_01137_,6.005
net270,6
_00120_,5.965
_00189_,5.965
_00343_,5.965
_00531_,5.965
_00551_,5.965
_00757_,5.965
_00801_,5.965
_01066_,5.965
_01339_,5.965
_01373_,5.965
_01376_,5.965
_02401_,5.96
net633,5.96
net635,5.96
net682,5.96
net756,5.96
net845,5.96
net1015,5.96
net1018,5.96
net1181,5.96
_00512_,5.94
_02934_,5.94
_03272_,5.92
_04274_,5.92
_04805_,5.92
_05011_,5.92
_01335_,5.905
_04042_,5.9
_00155_,5.895
_00981_,5.895
_00994_,5.895
_01002_,5.895
_01039_,5.895
_05279_,5.895
_00823_,5.885
dmem_addr[27],5.87
dmem_addr[31],5.87
dmem_addr[5],5.87
dmem_rdata[11],5.87
dmem_rdata[15],5.87
dmem_rdata[1],5.87
dmem_rdata[20],5.87
dmem_rdata[26],5.87
dmem_rdata[29],5.87
dmem_wdata[2],5.87
dmem_wdata[31],5.87
dmem_wdata[8],5.87
_00418_,5.865
_01537_,5.86
_01571_,5.86
_04177_,5.86
_04372_,5.86
net922,5.86
_00849_,5.84
_00865_,5.84
_02225_,5.84
_02716_,5.84
_03194_,5.84
_04357_,5.84
_04596_,5.84
_05658_,5.84
_06173_,5.84
_06706_,5.84
mem_data_wb\[29\],5.84
pc_plus_4_id\[25\],5.84
pc_plus_4_mem\[31\],5.84
net444,5.84
net479,5.84
net842,5.84
net878,5.84
net898,5.84
net1209,5.84
net1320,5.84
_02976_,5.82
_04074_,5.82
_04557_,5.82
_04867_,5.815
_00030_,5.805
_01130_,5.805
_01264_,5.805
_00746_,5.8
_01897_,5.8
_02413_,5.8
_03461_,5.8
_03854_,5.8
_04003_,5.8
_04285_,5.8
_04413_,5.8
_04481_,5.8
_04573_,5.8
_04797_,5.8
_05052_,5.8
_05221_,5.8
_05868_,5.8
_06492_,5.8
_06679_,5.8
_06740_,5.8
_06871_,5.8
immgen.instruction\[11\],5.8
mem_data_wb\[14\],5.8
net262,5.8
net311,5.8
net368,5.8
net378,5.8
net538,5.8
net543,5.8
net653,5.8
net711,5.8
net1138,5.8
_05118_,5.79
_00570_,5.785
_00952_,5.785
_01069_,5.775
_00096_,5.765
_00101_,5.765
_00303_,5.765
_00304_,5.765
_00577_,5.765
_00594_,5.765
_00705_,5.765
_00970_,5.765
_01204_,5.765
_01318_,5.765
_01354_,5.765
_00657_,5.76
dmem_rdata[19],5.75
_01521_,5.74
_01883_,5.74
_04293_,5.74
_05777_,5.74
_06613_,5.74
pc_plus_4_wb\[5\],5.74
net356,5.74
net969,5.74
_00872_,5.72
_02063_,5.72
_02300_,5.72
_02340_,5.72
_04033_,5.72
_04635_,5.72
_04757_,5.72
_06126_,5.72
_06298_,5.72
_06334_,5.72
_06342_,5.72
_06437_,5.72
_06617_,5.72
_06763_,5.72
_06819_,5.72
alu_out_wb\[0\],5.72
mem_data_wb\[21\],5.72
pc_plus_4_id\[0\],5.72
pc_plus_4_mem\[6\],5.72
net795,5.72
net854,5.72
_00422_,5.705
_00491_,5.705
_00500_,5.705
_01141_,5.705
_00782_,5.7
_00877_,5.7
net397,5.7
_01917_,5.68
_03725_,5.68
_04806_,5.68
_04860_,5.68
_05204_,5.68
_06375_,5.68
_06470_,5.68
_06762_,5.68
net413,5.68
net573,5.68
net588,5.68
net749,5.68
_00436_,5.665
_00355_,5.655
_01015_,5.645
_00341_,5.625
_00557_,5.62
_00626_,5.62
_00644_,5.62
_01127_,5.62
_02127_,5.62
_04830_,5.62
mem_data_wb\[11\],5.62
net460,5.62
_01049_,5.605
_01215_,5.605
_01249_,5.605
_02081_,5.6
_04716_,5.6
_06098_,5.6
net277,5.6
net459,5.6
net492,5.6
net515,5.6
_00523_,5.58
_00999_,5.58
_02083_,5.58
_06116_,5.58
_00017_,5.545
_00361_,5.545
_00798_,5.545
_01461_,5.545
dmem_addr[0],5.53
dmem_addr[13],5.53
dmem_addr[15],5.53
dmem_addr[1],5.53
dmem_addr[21],5.53
dmem_addr[23],5.53
dmem_addr[2],5.53
dmem_wdata[11],5.53
dmem_wdata[12],5.53
dmem_wdata[14],5.53
dmem_wdata[16],5.53
dmem_wdata[17],5.53
dmem_wdata[22],5.53
dmem_wdata[27],5.53
dmem_wdata[3],5.53
imem_addr[29],5.53
_04523_,5.52
mem_data_wb\[7\],5.52
net868,5.52
net1120,5.52
net1160,5.52
net1290,5.52
_00193_,5.515
_00345_,5.505
net171,5.505
_04113_,5.5
_04828_,5.5
net823,5.5
net1022,5.5
net1236,5.5
net1345,5.5
net1348,5.5
_01407_,5.48
_01448_,5.48
_01995_,5.48
_04214_,5.48
_04899_,5.48
_05815_,5.48
_06340_,5.48
net308,5.48
net892,5.48
_02110_,5.46
_05966_,5.46
_06339_,5.46
net887,5.46
_00225_,5.445
_00671_,5.445
_01345_,5.445
_00335_,5.435
_00425_,5.435
_00465_,5.435
_00487_,5.435
_00824_,5.435
_01153_,5.435
_01294_,5.435
_00582_,5.425
_00797_,5.425
_01466_,5.425
dmem_addr[16],5.41
_02171_,5.4
_03138_,5.4
_06540_,5.4
net1118,5.4
_00854_,5.38
_01580_,5.38
_02946_,5.38
_03694_,5.38
_04322_,5.38
_04913_,5.38
_05030_,5.38
_06057_,5.38
_06088_,5.38
_06438_,5.38
_06462_,5.38
_06530_,5.38
_06609_,5.38
_06618_,5.38
_06695_,5.38
pc_plus_4_id\[13\],5.38
pc_plus_4_mem\[1\],5.38
net214,5.38
net278,5.38
net367,5.38
net465,5.38
net787,5.38
net800,5.38
net831,5.38
net1001,5.38
net1147,5.38
net1159,5.38
_00286_,5.365
_02433_,5.36
_04770_,5.36
_05902_,5.36
pc_plus_4_mem\[14\],5.36
net286,5.36
_00163_,5.345
_00207_,5.345
_00454_,5.345
_00731_,5.345
_01260_,5.345
_01522_,5.34
_03810_,5.34
_03879_,5.34
_03974_,5.34
_04146_,5.34
_04327_,5.34
_05225_,5.34
_05298_,5.34
